name	condition	replicate	intensity
CRP	sc_wt	741	NA
NP_999012	sc_wt	741	29.7383759362432
MYH7	sc_wt	741	NA
NPG3	sc_wt	741	NA
ATP2A2	sc_wt	741	26.056186206965737
FCN2	sc_wt	741	NA
MDH1	sc_wt	741	31.553391516718378
CNN1	sc_wt	741	27.508241861840748
CRYL1	sc_wt	741	25.75131338118786
APCS	sc_wt	741	NA
VCAM1	sc_wt	741	NA
NP_999061	sc_wt	741	27.600382657743292
ACADL	sc_wt	741	28.069635535784215
ACADS	sc_wt	741	26.14277549791707
RENBP	sc_wt	741	26.743553288675848
PCCB	sc_wt	741	26.237994874927043
ITIH2	sc_wt	741	27.472200348978273
GANAB	sc_wt	741	27.01179984134344
PECAM1	sc_wt	741	26.969170429759725
ITGB2	sc_wt	741	NA
NP_999074	sc_wt	741	26.92501650165565
PGRMC1	sc_wt	741	27.58520188071043
FAAH	sc_wt	741	25.335790500162968
ATP5ME	sc_wt	741	25.68477194467483
RPL36AL	sc_wt	741	NA
PROC	sc_wt	741	25.92182005787499
DCN	sc_wt	741	33.60862748503612
APEH	sc_wt	741	25.87588824594061
ITIH1	sc_wt	741	27.905868427327906
GOT1	sc_wt	741	27.694780936138574
GOT2	sc_wt	741	29.177976656570557
XP_003131242	sc_wt	741	NA
VCL	sc_wt	741	31.877999713992207
PSMB8	sc_wt	741	NA
NP_999101	sc_wt	741	26.39303164550989
OXCT1	sc_wt	741	30.308996030025273
RPS18	sc_wt	741	26.40485220295103
C4BPA	sc_wt	741	24.758777875664805
PDXK	sc_wt	741	24.5541475718542
DAD1	sc_wt	741	24.51400414201629
XP_005669619	sc_wt	741	NA
HPX	sc_wt	741	32.99356409711672
ACO2	sc_wt	741	29.025910218960018
XP_020936424	sc_wt	741	29.527870157958922
OPTN	sc_wt	741	25.050468125046258
HADHA	sc_wt	741	29.034226700687913
HTT	sc_wt	741	NA
ITGB1	sc_wt	741	29.944193108189232
CLU	sc_wt	741	27.387306755317567
HSP90AA1	sc_wt	741	31.2011043827274
PLP1	sc_wt	741	NA
B2M	sc_wt	741	NA
FBP1	sc_wt	741	26.97618126228215
CD47	sc_wt	741	26.63920378886947
PSMC5	sc_wt	741	25.87509143579381
SUMO2	sc_wt	741	NA
MYOC	sc_wt	741	25.062993428212422
RPL22	sc_wt	741	26.307424717248125
DLAT	sc_wt	741	27.476146686663014
NP_999165	sc_wt	741	31.2510713499293
TFRC	sc_wt	741	NA
OSTF1	sc_wt	741	24.828566911663085
CD9	sc_wt	741	NA
EGFR	sc_wt	741	23.42943636961758
DHRS4	sc_wt	741	27.467232760134337
MYO6	sc_wt	741	NA
PPP2R1A	sc_wt	741	28.375009460468604
PRKAR1A	sc_wt	741	24.984114884446086
XP_020927759	sc_wt	741	NA
ACADM	sc_wt	741	25.962147430898614
DPYD	sc_wt	741	NA
GSTO1	sc_wt	741	27.89573613000594
PLAT	sc_wt	741	NA
SERPINA7	sc_wt	741	24.780617057670487
ESD	sc_wt	741	28.2714185722088
DLD	sc_wt	741	28.158558687761317
HMGB2	sc_wt	741	24.235860561857564
FMO1	sc_wt	741	24.025973563125508
CAST	sc_wt	741	27.248890729153725
KLKB1	sc_wt	741	NA
CD34	sc_wt	741	NA
XP_020946788	sc_wt	741	29.594539514168623
VTN	sc_wt	741	27.65307794474906
JAK1	sc_wt	741	NA
MGP	sc_wt	741	NA
DBI	sc_wt	741	33.67303555572532
SOD2	sc_wt	741	28.54476868253229
CASP3	sc_wt	741	NA
XP_020921876	sc_wt	741	NA
PRDX5	sc_wt	741	27.25286534702044
ENTPD1	sc_wt	741	NA
TXNRD1	sc_wt	741	25.878509924084543
DHDH	sc_wt	741	28.39288429724555
XP_005661088	sc_wt	741	28.761101046365575
CAPN3	sc_wt	741	NA
PPP1CB	sc_wt	741	25.440060607767638
DDOST	sc_wt	741	28.667970500642465
XP_020941518	sc_wt	741	25.724241751721035
MMP2	sc_wt	741	25.041555887861087
CAMK2G	sc_wt	741	25.69805772458432
FCGRT	sc_wt	741	NA
GPX1	sc_wt	741	27.98782693446294
TTR	sc_wt	741	28.38339784657661
FABP6	sc_wt	741	NA
IMPA1	sc_wt	741	25.518153189695013
THOP1	sc_wt	741	25.032462141461636
XP_005661470	sc_wt	741	26.871265310015936
XP_005655046	sc_wt	741	26.867735347303324
MMP14	sc_wt	741	NA
ATP6V1H	sc_wt	741	NA
F12	sc_wt	741	25.767416869790306
PAFAH1B1	sc_wt	741	26.52270938808429
PRKAR2A	sc_wt	741	26.911365287602376
ABAT	sc_wt	741	NA
XP_020946803	sc_wt	741	29.093078401498317
NP_999444	sc_wt	741	26.469904965020955
VCP	sc_wt	741	29.7493836618257
C7	sc_wt	741	NA
LPL	sc_wt	741	26.037120942244186
STAT5A	sc_wt	741	NA
TMOD3	sc_wt	741	26.667226128316575
NOS3	sc_wt	741	NA
MGST1	sc_wt	741	28.23123451345435
CAT	sc_wt	741	32.62219954586291
PSME1	sc_wt	741	27.17150118280941
HSD17B4	sc_wt	741	28.79045096719328
HSPE1	sc_wt	741	28.25236911820581
APOE	sc_wt	741	29.011906450989958
NP_999478	sc_wt	741	28.909363649066268
CAPNS1	sc_wt	741	27.475064452749947
XP_020941521	sc_wt	741	NA
JUP	sc_wt	741	24.22420309726092
RPL35	sc_wt	741	26.056992372411784
HADH	sc_wt	741	29.510224299310135
RACK1	sc_wt	741	28.203451738484993
RPN1	sc_wt	741	28.951326073595876
TPM4	sc_wt	741	29.08430972804736
OXSR1	sc_wt	741	NA
QDPR	sc_wt	741	29.565054272067304
PC	sc_wt	741	32.00557619516013
NP_999518	sc_wt	741	32.538667663417726
EPHX1	sc_wt	741	28.53619592341175
LTF	sc_wt	741	NA
RPS12	sc_wt	741	27.942851742076204
CTNNB1	sc_wt	741	24.88259678237192
ADIPOQ	sc_wt	741	30.305086284974195
APP	sc_wt	741	NA
TPT1	sc_wt	741	NA
MYL1	sc_wt	741	NA
CAMK2D	sc_wt	741	NA
PTGR1	sc_wt	741	29.40786924074421
APOA4	sc_wt	741	27.313024999471168
DLST	sc_wt	741	26.071263160928037
APOA1	sc_wt	741	28.75388445648346
MMUT	sc_wt	741	25.353296807610953
GALM	sc_wt	741	28.003406305543823
GPX4	sc_wt	741	27.965376972252518
PRDX6	sc_wt	741	30.26427650296478
COX7A1	sc_wt	741	NA
CYP2A19	sc_wt	741	25.006074005687804
SLC25A6	sc_wt	741	25.76306583727958
VTI1B	sc_wt	741	NA
HBE1	sc_wt	741	NA
XP_020934183	sc_wt	741	NA
XP_020921876.1	sc_wt	741	NA
PCK1.2	sc_wt	741	NA
PCK1.3	sc_wt	741	NA
HBB.2	sc_wt	741	26.974103474863924
HBB.3	sc_wt	741	26.974103474863924
KIF20B	sc_wt	741	NA
EXOSC3	sc_wt	741	NA
CUL9	sc_wt	741	NA
CEP250	sc_wt	741	NA
C9orf152	sc_wt	741	NA
NR2C1	sc_wt	741	NA
RASAL2	sc_wt	741	NA
XP_003131484	sc_wt	741	NA
INTS6L	sc_wt	741	NA
GOLGA1	sc_wt	741	NA
AP1B1	sc_wt	741	NA
AP1B1.1	sc_wt	741	NA
XP_020929405	sc_wt	741	27.74381006451365
C1orf194	sc_wt	741	NA
TTC25	sc_wt	741	NA
TMF1	sc_wt	741	NA
FBXO40	sc_wt	741	24.676052620171287
LAMB2	sc_wt	741	NA
LAMB2.1	sc_wt	741	NA
XP_020928723	sc_wt	741	NA
TANC1	sc_wt	741	NA
XP_020931560	sc_wt	741	25.373251229059587
XP_020938112	sc_wt	741	25.400868494480562
OTOG	sc_wt	741	NA
PCDHB6	sc_wt	741	NA
XP_020941194	sc_wt	741	24.118782057957397
XP_020942968	sc_wt	741	NA
XP_020943727	sc_wt	741	NA
PLEC	sc_wt	741	NA
PLEC.1	sc_wt	741	NA
CLSPN	sc_wt	741	NA
XP_020953195	sc_wt	741	NA
ANXA11	sc_wt	741	28.146373364272225
CA1	sc_wt	741	28.84391903914676
MAN2C1	sc_wt	741	22.86791440661901
MTHFD1	sc_wt	741	27.358671856477017
ME1	sc_wt	741	28.0957715706183
XP_020924861	sc_wt	741	NA
COMMD4	sc_wt	741	NA
PGM3	sc_wt	741	27.88675348509448
XP_001924480	sc_wt	741	26.819702957677045
HDGF	sc_wt	741	NA
XP_001924714	sc_wt	741	25.613804749006732
ADD3	sc_wt	741	27.18413939571905
SSB	sc_wt	741	25.71923610042558
MPZ	sc_wt	741	NA
PPA1	sc_wt	741	25.59491318869026
KPNA6	sc_wt	741	NA
ITGA5	sc_wt	741	24.627785003380566
TBC1D15	sc_wt	741	NA
SNRPA1	sc_wt	741	NA
RILPL1	sc_wt	741	23.078647284735414
XP_001925399	sc_wt	741	NA
EFHD1	sc_wt	741	NA
SEC63	sc_wt	741	NA
RAB4A	sc_wt	741	NA
GALK2	sc_wt	741	25.242781023959207
COPS7A	sc_wt	741	23.95996090982382
SARS	sc_wt	741	27.754744711278747
RPRD1B	sc_wt	741	23.073834952643843
USP5	sc_wt	741	28.16973443207931
PSMD1	sc_wt	741	25.891269184216974
KDSR	sc_wt	741	25.223393111507868
DDHD2	sc_wt	741	NA
XP_013839835	sc_wt	741	NA
PLS3	sc_wt	741	28.474561710909697
XP_005657902	sc_wt	741	NA
VPS26A	sc_wt	741	26.46611269146677
APOD	sc_wt	741	NA
PTPA	sc_wt	741	25.844266331668003
TRPA1	sc_wt	741	25.55221362472396
PTGS1	sc_wt	741	NA
DERA	sc_wt	741	NA
ACADSB	sc_wt	741	28.084715221509157
GCLM	sc_wt	741	NA
STX7	sc_wt	741	NA
ALDH1L2	sc_wt	741	27.96306301805153
TSPAN14	sc_wt	741	NA
UQCRC1	sc_wt	741	27.880519769765595
SART3	sc_wt	741	NA
RAB2A	sc_wt	741	27.61876926397607
TMED10	sc_wt	741	27.11495583057305
L2HGDH	sc_wt	741	NA
PPM1F	sc_wt	741	25.06886715024531
WDR61	sc_wt	741	NA
PDCD4	sc_wt	741	NA
MTR	sc_wt	741	NA
LGMN	sc_wt	741	NA
CBR4	sc_wt	741	NA
APMAP	sc_wt	741	28.311553347386212
NT5E	sc_wt	741	NA
ACSS1	sc_wt	741	NA
KRT79	sc_wt	741	NA
YWHAZ	sc_wt	741	31.98769820376972
XP_001927280	sc_wt	741	NA
AKAP12	sc_wt	741	30.375548111925426
CCDC93	sc_wt	741	NA
ELOC	sc_wt	741	25.25659512889219
PFDN2	sc_wt	741	24.833207827233164
IDH3A	sc_wt	741	26.045039879111236
PRDX4	sc_wt	741	27.900292953986263
XP_001927405	sc_wt	741	NA
SLC25A5	sc_wt	741	24.702661821023714
NUDT18	sc_wt	741	NA
TMEM70	sc_wt	741	NA
ALDH18A1	sc_wt	741	NA
CD109	sc_wt	741	24.83624533483284
COPZ1	sc_wt	741	NA
F13A1	sc_wt	741	27.35371745520436
XP_020955499	sc_wt	741	33.10597935744107
PABPC1	sc_wt	741	26.516290600832193
XP_001927816	sc_wt	741	26.180274168917023
HSPA5	sc_wt	741	30.196011169550776
DPYSL2	sc_wt	741	30.775646597387304
SRP54	sc_wt	741	NA
ANXA7	sc_wt	741	27.40876016823637
CA2	sc_wt	741	26.603852463671565
XP_005673502	sc_wt	741	NA
RBM8A	sc_wt	741	NA
XP_001927901	sc_wt	741	26.150330366744036
XP_020955891	sc_wt	741	23.66144758145011
PTGES2	sc_wt	741	NA
XP_001927992	sc_wt	741	27.637339172343953
PSMA3	sc_wt	741	26.934046072930418
GMPR2	sc_wt	741	NA
XP_005671167	sc_wt	741	NA
BUB3	sc_wt	741	23.044285380532514
SNX12	sc_wt	741	24.932920462324134
YWHAH	sc_wt	741	27.22453432404183
XP_001928120	sc_wt	741	NA
TSTD1	sc_wt	741	NA
ISLR	sc_wt	741	NA
XP_001928233	sc_wt	741	26.776807694962955
TMX1	sc_wt	741	NA
TUBA4A	sc_wt	741	27.247533239130203
EIF2S1	sc_wt	741	NA
EIF3A	sc_wt	741	25.015505231620633
ACAT2	sc_wt	741	25.737944187445464
DR1	sc_wt	741	NA
TIPRL	sc_wt	741	NA
XP_001928597	sc_wt	741	NA
SERPINA5	sc_wt	741	NA
UAP1	sc_wt	741	23.682067886296803
RAP1A	sc_wt	741	29.558682898663484
MLEC	sc_wt	741	25.494604639145592
COPA	sc_wt	741	27.497850984411695
THTPA	sc_wt	741	NA
HINT3	sc_wt	741	NA
PSMC6	sc_wt	741	26.04197357606345
RDH11	sc_wt	741	24.164689687243992
AUH	sc_wt	741	24.448529229222995
SF3B1	sc_wt	741	NA
XP_020955330	sc_wt	741	29.49140449583815
PHYHD1	sc_wt	741	NA
XP_001928879	sc_wt	741	28.679895616861817
XP_001928883	sc_wt	741	NA
MESD	sc_wt	741	26.407480299895315
XP_020945233	sc_wt	741	NA
ACTR1A	sc_wt	741	27.089319705863826
AHSA1	sc_wt	741	NA
CRELD1	sc_wt	741	NA
SH3GLB2	sc_wt	741	26.034520584178278
RIDA	sc_wt	741	NA
PEA15	sc_wt	741	26.688591815831632
CREG1	sc_wt	741	24.132810340522425
GLRX5	sc_wt	741	NA
ABRAXAS2	sc_wt	741	NA
XP_001929053	sc_wt	741	26.13776244384744
FBLN5	sc_wt	741	26.846013501070967
RAB8B	sc_wt	741	NA
XP_020929556	sc_wt	741	27.376500618266356
PKM	sc_wt	741	30.16758276122426
XP_020955157	sc_wt	741	NA
RALY	sc_wt	741	NA
COQ6	sc_wt	741	NA
LCP1	sc_wt	741	26.902422223664658
CPB2	sc_wt	741	25.561478844886334
EIF2S2	sc_wt	741	NA
SMARCC2	sc_wt	741	23.37861872478136
CADM3	sc_wt	741	NA
PNP	sc_wt	741	23.270420808469357
NT5C2	sc_wt	741	NA
DPM3	sc_wt	741	24.809361889698543
GGT5	sc_wt	741	24.07488034836927
INA	sc_wt	741	NA
CORO1C	sc_wt	741	26.31274809727682
VPS18	sc_wt	741	NA
KYAT3	sc_wt	741	26.95958511300272
XP_001929445	sc_wt	741	30.739003996671322
PTGES3	sc_wt	741	NA
SLK	sc_wt	741	NA
XP_020947463	sc_wt	741	NA
PPIF	sc_wt	741	NA
SERPIND1	sc_wt	741	28.108788757438713
PI4KA	sc_wt	741	NA
UFD1	sc_wt	741	NA
RAB23	sc_wt	741	NA
ARVCF	sc_wt	741	NA
SELENBP1	sc_wt	741	30.433107234714928
XP_013838663	sc_wt	741	NA
MINDY1	sc_wt	741	NA
ECHDC1	sc_wt	741	25.216785815426263
XP_003121320	sc_wt	741	NA
NARS	sc_wt	741	24.652941228800994
EIF3J	sc_wt	741	NA
OIP5	sc_wt	741	NA
SRP14	sc_wt	741	NA
VPS4B	sc_wt	741	25.68035179653575
HACD3	sc_wt	741	NA
XP_003121807	sc_wt	741	26.375854639109697
MAPK1IP1L	sc_wt	741	NA
PLAA	sc_wt	741	NA
MTAP	sc_wt	741	25.732339073752136
RPS6	sc_wt	741	26.249993879892763
PGM5	sc_wt	741	27.167487056886376
GLIPR2	sc_wt	741	27.11515433016622
STXBP1	sc_wt	741	NA
AK1	sc_wt	741	27.34477335857676
HDHD2	sc_wt	741	24.294949936516073
TOR4A	sc_wt	741	NA
TUBB4B	sc_wt	741	31.318023884190033
GATD1	sc_wt	741	NA
SLC25A22	sc_wt	741	NA
NDUFS8	sc_wt	741	NA
NDUFV1	sc_wt	741	24.563022130239364
AIP	sc_wt	741	24.217636493823502
ACTN3	sc_wt	741	NA
BANF1	sc_wt	741	25.94163225266887
CD248	sc_wt	741	NA
XP_003122597	sc_wt	741	NA
TRMT112	sc_wt	741	NA
XP_005660807	sc_wt	741	26.161079587294378
SF1	sc_wt	741	23.93301054349808
PYGM	sc_wt	741	24.032462141461636
FERMT3	sc_wt	741	23.9335509124566
MTA2	sc_wt	741	NA
ASRGL1	sc_wt	741	26.24718913878051
TKFC	sc_wt	741	24.975306769125574
DDB1	sc_wt	741	27.742589972046616
TMEM109	sc_wt	741	NA
XP_003122837	sc_wt	741	NA
XP_005673920	sc_wt	741	NA
PSMC3	sc_wt	741	25.812694769141764
PACSIN3	sc_wt	741	NA
ARHGAP1	sc_wt	741	27.703784155627627
API5	sc_wt	741	NA
PDHX	sc_wt	741	25.062993428212422
APIP	sc_wt	741	24.043517971787566
LIN7C	sc_wt	741	23.869195445900637
XP_003123013	sc_wt	741	27.083244765141252
SWAP70	sc_wt	741	NA
ATP5F1D	sc_wt	741	26.522664495825428
XP_003123072	sc_wt	741	24.213266819423005
NCLN	sc_wt	741	NA
SH3GL1	sc_wt	741	NA
LRG1	sc_wt	741	24.26427650296478
KANK3	sc_wt	741	NA
TMEM205	sc_wt	741	NA
RAB3D	sc_wt	741	NA
XP_003123233	sc_wt	741	NA
TIMM44	sc_wt	741	NA
YIPF2	sc_wt	741	NA
SLC44A2	sc_wt	741	24.651901763983766
XP_003123362	sc_wt	741	NA
ASNA1	sc_wt	741	25.290351617508904
FARSA	sc_wt	741	25.09059219987471
RAD23A	sc_wt	741	NA
GADD45GIP1	sc_wt	741	NA
MRI1	sc_wt	741	25.184914982296217
PRKACA	sc_wt	741	28.209134948772316
ILVBL	sc_wt	741	23.99498522346135
EPS15L1	sc_wt	741	NA
COLGALT1	sc_wt	741	NA
XP_003123542	sc_wt	741	26.662480193642274
XP_020939193	sc_wt	741	26.184177238885667
FKBP8	sc_wt	741	24.097962665577633
XP_003123584	sc_wt	741	24.456509834986036
GFPT2	sc_wt	741	NA
SQSTM1	sc_wt	741	NA
RUFY1	sc_wt	741	NA
HNRNPH1	sc_wt	741	27.033386703551585
TBC1D9B	sc_wt	741	NA
FAF2	sc_wt	741	NA
TMED9	sc_wt	741	26.294143658057965
PGGT1B	sc_wt	741	NA
LVRN	sc_wt	741	NA
LMNB1	sc_wt	741	25.62920340493458
XP_003123949	sc_wt	741	26.973556190975533
XP_003124018	sc_wt	741	NA
ETF1	sc_wt	741	NA
CTNNA1	sc_wt	741	27.4524622097976
FGF1	sc_wt	741	NA
HARS	sc_wt	741	25.704298817091356
XP_003124094	sc_wt	741	24.396824771555842
DPYSL3	sc_wt	741	27.156920630100277
CSF1R	sc_wt	741	NA
PSMD13	sc_wt	741	24.64927240676271
ACTB	sc_wt	741	33.78896646102546
VKORC1L1	sc_wt	741	NA
XP_003124496	sc_wt	741	NA
BCKDK	sc_wt	741	NA
XP_020942062	sc_wt	741	NA
TRIM72	sc_wt	741	NA
TUFM	sc_wt	741	27.58003401235149
RABEP2	sc_wt	741	NA
UQCRC2	sc_wt	741	27.165284103034903
CRYM	sc_wt	741	25.706829861671924
CARHSP1	sc_wt	741	26.981199337048775
PPL	sc_wt	741	25.294564381298223
XP_003124743	sc_wt	741	NA
ELOB	sc_wt	741	NA
RETSAT	sc_wt	741	27.623102734243375
CAPG	sc_wt	741	26.478355015914083
SMYD5	sc_wt	741	NA
XP_003125080	sc_wt	741	29.066713490996342
NAGK	sc_wt	741	26.23790372952215
PCBP1	sc_wt	741	28.361435560706468
CCT4	sc_wt	741	26.752002853400217
XP_003125182	sc_wt	741	NA
RPS27A	sc_wt	741	27.708791002203114
XP_003125231	sc_wt	741	NA
COX7A2L	sc_wt	741	NA
SRSF7	sc_wt	741	NA
PREB	sc_wt	741	NA
EMILIN1	sc_wt	741	NA
XP_003125380	sc_wt	741	NA
FAM49A	sc_wt	741	NA
PXDN	sc_wt	741	23.34190967393826
COMMD5	sc_wt	741	NA
XP_020946138	sc_wt	741	24.355751657986712
CYC1	sc_wt	741	26.776054657081975
EIF3H	sc_wt	741	NA
OTUD6B	sc_wt	741	NA
ATP6V0D2	sc_wt	741	NA
HIF1AN	sc_wt	741	NA
XP_003125651	sc_wt	741	26.41833120297856
DPT	sc_wt	741	28.774735894247915
XP_020945194	sc_wt	741	23.56975828097111
SDHC	sc_wt	741	NA
XP_020945244	sc_wt	741	28.54723498581174
UBAP2L	sc_wt	741	NA
XP_020958334	sc_wt	741	24.330466140526646
SNX27	sc_wt	741	NA
RHOC	sc_wt	741	NA
CNN3	sc_wt	741	23.76172246310964
TTC38	sc_wt	741	23.881103502341187
CYB5R3	sc_wt	741	30.246265094980462
XP_003126064	sc_wt	741	NA
H1F0	sc_wt	741	NA
FKBP11	sc_wt	741	25.68335361534519
PRPH	sc_wt	741	NA
RDH5	sc_wt	741	24.957571828588232
ESYT1	sc_wt	741	28.04098136905723
CAND1	sc_wt	741	26.827355885787487
KRAS	sc_wt	741	NA
CMAS	sc_wt	741	NA
YBX3	sc_wt	741	NA
NDUFA9	sc_wt	741	24.984506076632265
XP_003126641	sc_wt	741	NA
XP_020948164	sc_wt	741	NA
TUBA8	sc_wt	741	NA
METAP2	sc_wt	741	NA
NDUFA12	sc_wt	741	NA
HDAC10	sc_wt	741	NA
VAT1L	sc_wt	741	NA
KARS	sc_wt	741	24.08715591062105
XP_003126917	sc_wt	741	NA
AP1G1	sc_wt	741	21.806444207653925
XP_003126970	sc_wt	741	NA
TPPP3	sc_wt	741	28.017598612336208
LRRC36	sc_wt	741	NA
ATP6V0D1	sc_wt	741	NA
PLLP	sc_wt	741	NA
DNAJA2	sc_wt	741	25.39303164550989
XP_003127050	sc_wt	741	25.94319838114893
PLEKHF1	sc_wt	741	NA
XP_003127103	sc_wt	741	NA
HSPB6	sc_wt	741	30.026174134636396
EIF3K	sc_wt	741	24.251981038575824
PAFAH1B3	sc_wt	741	25.001957897215572
XP_003481921	sc_wt	741	27.8171429336956
SLC1A5	sc_wt	741	NA
SAE1	sc_wt	741	22.420905978213558
BCAT2	sc_wt	741	25.690351427838035
RCN3	sc_wt	741	25.299358962120223
MYBPC2	sc_wt	741	NA
XP_020950568	sc_wt	741	25.816435078131818
MBOAT7	sc_wt	741	NA
HSPBP1	sc_wt	741	NA
PGD	sc_wt	741	29.4373205885199
MTHFR	sc_wt	741	NA
EFHD2	sc_wt	741	26.553869360349054
MFAP2	sc_wt	741	24.914470903502334
MTFR1L	sc_wt	741	22.878598790370447
PEF1	sc_wt	741	NA
ADPRHL2	sc_wt	741	24.515328322963672
SF3A3	sc_wt	741	NA
PPT1	sc_wt	741	NA
CAP1	sc_wt	741	29.773211535895722
MYOM1	sc_wt	741	NA
SNRPD1	sc_wt	741	25.977492008926724
XP_020952097	sc_wt	741	NA
IFI44L	sc_wt	741	NA
SERBP1	sc_wt	741	NA
XP_005665445	sc_wt	741	NA
CZIB	sc_wt	741	25.571234865193475
XP_003128059	sc_wt	741	26.787931844393377
XP_003128108	sc_wt	741	26.093657731352383
HYI	sc_wt	741	24.40762616500172
PPIH	sc_wt	741	NA
PPCS	sc_wt	741	25.450009288001933
A1BG	sc_wt	741	30.65480287021755
RPS5	sc_wt	741	25.72140213327299
EXOC2	sc_wt	741	NA
BAG2	sc_wt	741	NA
PTPN9	sc_wt	741	NA
CSPG4	sc_wt	741	26.229200212219304
DTD2	sc_wt	741	NA
DHRS1	sc_wt	741	24.40080336299183
NEDD8	sc_wt	741	25.80520953937328
SYNE3	sc_wt	741	NA
WARS	sc_wt	741	24.900995384828082
PGM2	sc_wt	741	26.26164288260497
FAM114A1	sc_wt	741	25.320928873697056
GNPDA2	sc_wt	741	NA
COMMD8	sc_wt	741	NA
ETFDH	sc_wt	741	27.710893960772914
PPIC	sc_wt	741	NA
GRSF1	sc_wt	741	NA
NAAA	sc_wt	741	23.57010584853936
XP_003129141	sc_wt	741	25.398880660062996
SEPT11	sc_wt	741	26.870677582366593
ABCE1	sc_wt	741	NA
ANXA5	sc_wt	741	33.33111353595161
OSTC	sc_wt	741	NA
BDH2	sc_wt	741	28.25943554072621
LAMTOR3	sc_wt	741	23.58829373934542
EIF4E	sc_wt	741	NA
LAMTOR1	sc_wt	741	24.914698993974245
ARRB1	sc_wt	741	NA
CTSC	sc_wt	741	NA
KDELC2	sc_wt	741	27.246265094980462
REXO2	sc_wt	741	23.045719007170135
DDX6	sc_wt	741	23.94717318077929
TRAPPC4	sc_wt	741	NA
XP_003129968	sc_wt	741	25.764534512808734
HYOU1	sc_wt	741	26.431255033782666
XP_005667487	sc_wt	741	25.612792923103733
FMO2	sc_wt	741	NA
FMOD	sc_wt	741	27.515929821842885
PRELP	sc_wt	741	31.746951865137714
SLC25A13	sc_wt	741	24.56894696419647
PMPCB	sc_wt	741	NA
LAMB1	sc_wt	741	31.70074523281331
CACYBP	sc_wt	741	23.644274390962735
C4BPB	sc_wt	741	NA
BPNT1	sc_wt	741	24.119811225588585
RAB3GAP2	sc_wt	741	NA
XP_003130588	sc_wt	741	NA
DCTN3	sc_wt	741	NA
XP_020920548	sc_wt	741	NA
PRTFDC1	sc_wt	741	24.377361474121496
NRP1	sc_wt	741	NA
ITIH5	sc_wt	741	28.344646392440804
VPS36	sc_wt	741	NA
GPR18	sc_wt	741	NA
CUL4A	sc_wt	741	NA
FN3KRP	sc_wt	741	NA
PRPSAP1	sc_wt	741	24.580321602313745
CYGB	sc_wt	741	NA
XP_003131238	sc_wt	741	NA
GALK1	sc_wt	741	26.108728947104453
APOH	sc_wt	741	27.521481829996375
XP_020922487	sc_wt	741	NA
DCAKD	sc_wt	741	NA
EFTUD2	sc_wt	741	NA
DUSP3	sc_wt	741	25.736190087980688
CNP	sc_wt	741	27.866792563384205
KRT14	sc_wt	741	NA
KRT12	sc_wt	741	NA
PSMD3	sc_wt	741	26.686856764460885
ORMDL3	sc_wt	741	NA
XP_003131557	sc_wt	741	25.55115765075294
MIEN1	sc_wt	741	24.07021923521284
NPEPPS	sc_wt	741	28.453875462195562
KPNB1	sc_wt	741	27.769322634253037
CBX1	sc_wt	741	NA
PHB	sc_wt	741	27.995341128899405
ACSF2	sc_wt	741	26.12447285824394
ABCC3	sc_wt	741	NA
DYNLL2	sc_wt	741	27.379147765873057
MPO	sc_wt	741	NA
PTRH2	sc_wt	741	NA
RHOT1	sc_wt	741	NA
XP_003131820	sc_wt	741	25.99655917075716
GEMIN4	sc_wt	741	27.164229326114448
RPA1	sc_wt	741	NA
TAX1BP3	sc_wt	741	24.401519647696567
TXNDC17	sc_wt	741	25.713531465572878
XP_020923476	sc_wt	741	27.205643823831057
XP_005669252	sc_wt	741	24.37524151959996
ACADVL	sc_wt	741	26.241054018140808
ALDH3A2	sc_wt	741	28.64044552904731
STT3B	sc_wt	741	NA
ACAA1	sc_wt	741	28.189286402551577
IMPDH2	sc_wt	741	23.829099441171984
MST1	sc_wt	741	NA
SUCLG2	sc_wt	741	26.586347786283692
H1FX	sc_wt	741	25.550776136790414
DNAJC13	sc_wt	741	25.735286410619327
UBA5	sc_wt	741	NA
COMMD2	sc_wt	741	24.179344212138545
MBNL1	sc_wt	741	NA
MME	sc_wt	741	NA
TBL1XR1	sc_wt	741	NA
ACTL6A	sc_wt	741	NA
FXR1	sc_wt	741	24.977404662856532
FETUB	sc_wt	741	25.945656010388312
CCDC50	sc_wt	741	NA
PDIA5	sc_wt	741	24.12147217782153
ATG3	sc_wt	741	NA
XP_003132745	sc_wt	741	24.548455533844095
XP_003132922	sc_wt	741	26.10695344498055
TMEM120B	sc_wt	741	NA
XP_003132938	sc_wt	741	31.461487097444497
XP_003133034	sc_wt	741	NA
SNAP29	sc_wt	741	22.245249776456053
CRKL	sc_wt	741	24.617004190735496
XPNPEP1	sc_wt	741	23.79540793014744
ATE1	sc_wt	741	NA
GMFG	sc_wt	741	NA
DARS	sc_wt	741	25.92730180728529
SPCS3	sc_wt	741	NA
SLC25A4	sc_wt	741	27.87584138693577
XP_003133417	sc_wt	741	25.189522063873078
RBPMS	sc_wt	741	24.370460201394195
LIMS2	sc_wt	741	24.386073506881544
STK39	sc_wt	741	NA
HNRNPA3	sc_wt	741	26.24584817562438
XP_020931513	sc_wt	741	NA
NIF3L1	sc_wt	741	NA
NDUFS1	sc_wt	741	26.781942960764013
XP_003133677	sc_wt	741	24.788255533555898
FN1	sc_wt	741	30.411651888714307
